no	title	cid	url	first_pub	words	volume
641	第641章 幸福是个杀人不眨眼的怪物，但我还是想要靠近它	701850059	https://www.qidian.com/chapter/1025901449/701850059/	2022-03-03 18:17:48	4050	vip
642	第642章 刀	702065468	https://www.qidian.com/chapter/1025901449/702065468/	2022-03-04 22:01:26	4120	vip
643	第643章 F	702164753	https://www.qidian.com/chapter/1025901449/702164753/	2022-03-05 22:45:59	4076	vip
644	第644章 疯子眼中的世界	702263513	https://www.qidian.com/chapter/1025901449/702263513/	2022-03-06 22:51:34	2630	vip
645	第645章 小丑的提示	702463214	https://www.qidian.com/chapter/1025901449/702463214/	2022-03-07 20:58:24	2492	vip
646	第646章 幸福的心	702482552	https://www.qidian.com/chapter/1025901449/702482552/	2022-03-07 23:37:55	3681	vip
647	第647章 两位管理者的游戏	702590820	https://www.qidian.com/chapter/1025901449/702590820/	2022-03-08 22:03:44	4214	vip
648	第648章 编号零	702720139	https://www.qidian.com/chapter/1025901449/702720139/	2022-03-09 18:23:58	4019	vip
649	第649章 黑色头像	702883567	https://www.qidian.com/chapter/1025901449/702883567/	2022-03-10 19:08:34	4092	vip
650	第650章 我见过他回魂的样子	702955202	https://www.qidian.com/chapter/1025901449/702955202/	2022-03-10 23:18:53	3205	vip
651	第651章 抢夺祭品	703091017	https://www.qidian.com/chapter/1025901449/703091017/	2022-03-11 22:45:46	4061	vip
652	第652章 午夜出租车	703185312	https://www.qidian.com/chapter/1025901449/703185312/	2022-03-12 22:21:17	4060	vip
653	第653章 诡夜	703283658	https://www.qidian.com/chapter/1025901449/703283658/	2022-03-13 22:35:37	4114	vip
654	第654章 第三位	703444246	https://www.qidian.com/chapter/1025901449/703444246/	2022-03-14 23:42:29	2806	vip
655	第655章 本能！	703578536	https://www.qidian.com/chapter/1025901449/703578536/	2022-03-15 22:20:56	4059	vip
656	第656章 八臂阎罗	703988259	https://www.qidian.com/chapter/1025901449/703988259/	2022-03-17 20:45:01	3831	vip
657	第657章 凶宅	704005863	https://www.qidian.com/chapter/1025901449/704005863/	2022-03-17 23:11:35	2663	vip
658	第658章 招魂？还是征婚？	704215871	https://www.qidian.com/chapter/1025901449/704215871/	2022-03-18 22:46:26	2411	vip
659	第659章 这不是我想吃的肉	704377183	https://www.qidian.com/chapter/1025901449/704377183/	2022-03-19 20:13:33	4016	vip
660	第660章 偶尔放松一下	704488424	https://www.qidian.com/chapter/1025901449/704488424/	2022-03-20 21:46:50	4446	vip
661	第661章 家的温馨	704615159	https://www.qidian.com/chapter/1025901449/704615159/	2022-03-21 22:16:22	2610	vip
662	第662章 猛诡时间	704896247	https://www.qidian.com/chapter/1025901449/704896247/	2022-03-22 22:15:30	4108	vip
663	第663章 开启记忆的钥匙	705497530	https://www.qidian.com/chapter/1025901449/705497530/	2022-03-23 19:50:17	4313	vip
664	第664章 回到记忆开始的地方	705832233	https://www.qidian.com/chapter/1025901449/705832233/	2022-03-24 22:30:32	4005	vip
665	第665章 深层世界的秘密	706095096	https://www.qidian.com/chapter/1025901449/706095096/	2022-03-25 22:30:52	4031	vip
666	第666章 编号0000玩家请注意	706310636	https://www.qidian.com/chapter/1025901449/706310636/	2022-03-26 22:23:24	2659	vip
667	第667章 韩非嫁诡	706413829	https://www.qidian.com/chapter/1025901449/706413829/	2022-03-27 19:28:21	4093	vip
668	第668章 全家福	706568504	https://www.qidian.com/chapter/1025901449/706568504/	2022-03-28 21:56:20	4152	vip
669	第669章 系红绳	706699429	https://www.qidian.com/chapter/1025901449/706699429/	2022-03-29 21:31:38	4085	vip
670	第670章 你知我过去，我许你将来	706788997	https://www.qidian.com/chapter/1025901449/706788997/	2022-03-30 13:16:18	3227	vip
671	第671章 被诅咒的婚礼	706863165	https://www.qidian.com/chapter/1025901449/706863165/	2022-03-30 22:06:34	2722	vip
672	第672章 大号回归	707007603	https://www.qidian.com/chapter/1025901449/707007603/	2022-03-31 22:31:05	4146	vip
673	第673章 这算不算游戏彩蛋	707171925	https://www.qidian.com/chapter/1025901449/707171925/	2022-04-01 22:22:36	4040	vip
674	第674章 从恶开始	707338555	https://www.qidian.com/chapter/1025901449/707338555/	2022-04-02 22:09:15	4428	vip
675	第675章 杀了它	707439574	https://www.qidian.com/chapter/1025901449/707439574/	2022-04-03 22:01:08	4219	vip
676	第676章 丢了人心	707511961	https://www.qidian.com/chapter/1025901449/707511961/	2022-04-04 16:55:24	4058	vip
677	第677章 初代诡的秘密	707641561	https://www.qidian.com/chapter/1025901449/707641561/	2022-04-05 21:09:28	4049	vip
678	第678章 我选择的路	707773721	https://www.qidian.com/chapter/1025901449/707773721/	2022-04-06 18:07:06	4138	vip
679	第679章 被复活的女孩	707971666	https://www.qidian.com/chapter/1025901449/707971666/	2022-04-07 22:54:18	4228	vip
680	第680章 最初的深层世界管理者	708111544	https://www.qidian.com/chapter/1025901449/708111544/	2022-04-08 22:31:10	4154	vip
681	第681章 五位管理者	708213387	https://www.qidian.com/chapter/1025901449/708213387/	2022-04-09 22:16:15	4706	vip
682	第682章 噩梦开始	708311081	https://www.qidian.com/chapter/1025901449/708311081/	2022-04-10 21:35:32	4218	vip
683	第683章 你妻子在你女儿身体里	708577603	https://www.qidian.com/chapter/1025901449/708577603/	2022-04-12 19:05:50	3034	vip
684	第684章 最佳员工小贾	708597056	https://www.qidian.com/chapter/1025901449/708597056/	2022-04-12 22:26:34	2837	vip
685	第685章 他的噩梦堪比天灾	708726095	https://www.qidian.com/chapter/1025901449/708726095/	2022-04-13 20:10:22	4010	vip
686	第686章 噩梦之源	708859984	https://www.qidian.com/chapter/1025901449/708859984/	2022-04-14 20:36:26	2205	vip
687	第687章 即将揭晓的真相	708997298	https://www.qidian.com/chapter/1025901449/708997298/	2022-04-15 17:55:41	4334	vip
688	第688章 韩非的家人们	709144600	https://www.qidian.com/chapter/1025901449/709144600/	2022-04-16 22:09:47	4438	vip
689	第689章 阶段九	709244111	https://www.qidian.com/chapter/1025901449/709244111/	2022-04-17 20:29:52	3354	vip
690	第690章 我多少级来着？	709401657	https://www.qidian.com/chapter/1025901449/709401657/	2022-04-18 22:36:08	3601	vip
691	第691章 全城灵异事件	709562044	https://www.qidian.com/chapter/1025901449/709562044/	2022-04-19 21:53:11	4083	vip
692	第692章 普通人平淡的一天	709722649	https://www.qidian.com/chapter/1025901449/709722649/	2022-04-20 21:48:53	3452	vip
693	第693章 梦的躯壳	709907352	https://www.qidian.com/chapter/1025901449/709907352/	2022-04-21 22:37:28	4027	vip
694	第694章 人间镜面	710094140	https://www.qidian.com/chapter/1025901449/710094140/	2022-04-22 21:46:50	4036	vip
695	第695章 D级专属屠刀	710193739	https://www.qidian.com/chapter/1025901449/710193739/	2022-04-23 21:45:04	2475	vip
696	第696章 四号孩子的家	710345768	https://www.qidian.com/chapter/1025901449/710345768/	2022-04-24 21:39:56	4034	vip
697	第697章 有亲生父母的孤儿	710459021	https://www.qidian.com/chapter/1025901449/710459021/	2022-04-25 22:37:34	2406	vip
698	第698章 我们的照片	710623661	https://www.qidian.com/chapter/1025901449/710623661/	2022-04-26 21:42:52	4080	vip
699	第699章 水怪，水诡	710761648	https://www.qidian.com/chapter/1025901449/710761648/	2022-04-27 17:01:37	4121	vip
700	第700章 脑海，湖神	710963493	https://www.qidian.com/chapter/1025901449/710963493/	2022-04-28 19:19:17	4056	vip
701	第701章 沉入湖底的梦	711128992	https://www.qidian.com/chapter/1025901449/711128992/	2022-04-29 18:36:43	4228	vip
702	第702章 韩非参与的仪式	711254839	https://www.qidian.com/chapter/1025901449/711254839/	2022-04-30 22:05:21	3063	vip
703	第703章 梦的神龛	711348454	https://www.qidian.com/chapter/1025901449/711348454/	2022-05-01 21:11:25	4413	vip
704	第704章 大孽苏醒的前兆	711447905	https://www.qidian.com/chapter/1025901449/711447905/	2022-05-02 22:19:43	4021	vip
705	第705章 你不觉得它很可爱吗？	711533048	https://www.qidian.com/chapter/1025901449/711533048/	2022-05-03 20:12:44	4158	vip
706	第706章 小八是一把钥匙	711611412	https://www.qidian.com/chapter/1025901449/711611412/	2022-05-04 20:06:00	4050	vip
707	第707章 它活在大家的身体里	711741260	https://www.qidian.com/chapter/1025901449/711741260/	2022-05-05 20:13:50	4275	vip
708	第708章 绝望深处，善意也从未离开	711874444	https://www.qidian.com/chapter/1025901449/711874444/	2022-05-06 18:23:05	4013	vip
709	第709章 祝福类特殊道具	712058208	https://www.qidian.com/chapter/1025901449/712058208/	2022-05-07 22:20:04	2816	vip
710	第710章 器官工厂	712170924	https://www.qidian.com/chapter/1025901449/712170924/	2022-05-08 21:44:52	4042	vip
	请一天假，重新修改下大纲	712345297	https://www.qidian.com/chapter/1025901449/712345297/	2022-05-09 20:49:05	31	ext
711	第711章 首位治愈型人格	712507695	https://www.qidian.com/chapter/1025901449/712507695/	2022-05-10 21:50:29	4070	vip
712	第712章 九十九段死亡记忆	712658776	https://www.qidian.com/chapter/1025901449/712658776/	2022-05-11 22:11:41	4059	vip
713	第713章 韩非和狂笑的交易	712913123	https://www.qidian.com/chapter/1025901449/712913123/	2022-05-12 22:10:07	2824	vip
714	第714章 欺骗不可言说的演技	713034489	https://www.qidian.com/chapter/1025901449/713034489/	2022-05-13 21:12:00	2890	vip
715	第715章 诡管理者	713164154	https://www.qidian.com/chapter/1025901449/713164154/	2022-05-14 21:35:03	4029	vip
716	第716章 无归路	713215667	https://www.qidian.com/chapter/1025901449/713215667/	2022-05-15 13:00:02	4063	vip
717	第717章 诡的传承	713263395	https://www.qidian.com/chapter/1025901449/713263395/	2022-05-15 22:32:20	2933	vip
718	第718章 一百积分！	713377098	https://www.qidian.com/chapter/1025901449/713377098/	2022-05-16 22:09:52	3639	vip
	请一天假，找素材去	713493328	https://www.qidian.com/chapter/1025901449/713493328/	2022-05-17 17:16:11	12	ext
719	第719章 乐园迷宫	713649834	https://www.qidian.com/chapter/1025901449/713649834/	2022-05-18 21:55:00	4208	vip
720	第720章 韩非和被毁容的韩非	713768306	https://www.qidian.com/chapter/1025901449/713768306/	2022-05-19 21:43:58	4209	vip
721	第721章 人格休息的旅店	713886834	https://www.qidian.com/chapter/1025901449/713886834/	2022-05-20 20:06:00	3448	vip
722	第722章 人格平等和死亡投票	714098293	https://www.qidian.com/chapter/1025901449/714098293/	2022-05-21 23:09:04	2095	vip
723	第723章 凶手是谁已经不重要了	714179033	https://www.qidian.com/chapter/1025901449/714179033/	2022-05-22 21:30:46	4142	vip
724	第724章 十分钟的杀戮时间	714316112	https://www.qidian.com/chapter/1025901449/714316112/	2022-05-23 21:54:09	3308	vip
	请一天假，这个副本马上结束	714490267	https://www.qidian.com/chapter/1025901449/714490267/	2022-05-24 21:50:47	56	ext
725	第725章 明牌	714611139	https://www.qidian.com/chapter/1025901449/714611139/	2022-05-25 18:38:39	4337	vip
726	第726章 唯一的人格	714725535	https://www.qidian.com/chapter/1025901449/714725535/	2022-05-26 18:40:55	4492	vip
727	第727章 乐园管理者韩非	714867411	https://www.qidian.com/chapter/1025901449/714867411/	2022-05-27 21:50:33	2857	vip
728	第728章 我，初代诡	714962283	https://www.qidian.com/chapter/1025901449/714962283/	2022-05-28 22:50:21	2231	vip
729	第729章 活成了反派BOSS的模样	715043049	https://www.qidian.com/chapter/1025901449/715043049/	2022-05-29 21:44:28	3417	vip
730	第730章 最后一搏	715153008	https://www.qidian.com/chapter/1025901449/715153008/	2022-05-30 20:51:38	3242	vip
731	第731章 属于韩非的城市	715212691	https://www.qidian.com/chapter/1025901449/715212691/	2022-05-31 19:28:00	3240	vip
732	第732章 是英雄，也是魔鬼	715550277	https://www.qidian.com/chapter/1025901449/715550277/	2022-06-01 22:58:25	4258	vip
733	第733章 风口浪尖	716093086	https://www.qidian.com/chapter/1025901449/716093086/	2022-06-04 18:31:56	4244	vip
734	第734章 全民目击	716190960	https://www.qidian.com/chapter/1025901449/716190960/	2022-06-05 21:33:10	4135	vip
735	第735章 二十四小时	716322835	https://www.qidian.com/chapter/1025901449/716322835/	2022-06-06 18:52:09	4016	vip
736	第736章 黄赢的成名之战	716643563	https://www.qidian.com/chapter/1025901449/716643563/	2022-06-08 18:53:48	5508	vip
737	第737章 对手戏	716797142	https://www.qidian.com/chapter/1025901449/716797142/	2022-06-09 21:26:49	3319	vip
738	第738章 “生死竞速”	716903885	https://www.qidian.com/chapter/1025901449/716903885/	2022-06-10 18:32:17	4031	vip
739	第739章 洗脱嫌疑	717026826	https://www.qidian.com/chapter/1025901449/717026826/	2022-06-11 21:57:35	4274	vip
740	第740章 建造怪谈城市	717096504	https://www.qidian.com/chapter/1025901449/717096504/	2022-06-12 18:36:51	3347	vip
741	第741章 韩非的家底	717224218	https://www.qidian.com/chapter/1025901449/717224218/	2022-06-13 18:36:47	3617	vip
742	第742章 灵异侵入，狂笑和错乱	717364999	https://www.qidian.com/chapter/1025901449/717364999/	2022-06-14 20:11:26	4089	vip
743	第743章 今天也是厄运满满的一天呢	717490169	https://www.qidian.com/chapter/1025901449/717490169/	2022-06-15 19:45:07	3648	vip
744	第744章 星期日	717626235	https://www.qidian.com/chapter/1025901449/717626235/	2022-06-16 21:48:25	3611	vip
745	第745章 恶煞和吉神	717843198	https://www.qidian.com/chapter/1025901449/717843198/	2022-06-18 18:00:00	4601	vip
746	第746章 韩非的舞台	717935084	https://www.qidian.com/chapter/1025901449/717935084/	2022-06-19 18:26:33	3146	vip
747	第747章 迎新仪式	718056125	https://www.qidian.com/chapter/1025901449/718056125/	2022-06-20 18:21:12	4057	vip
748	第748章 轻轻敲醒沉睡的心灵	718213565	https://www.qidian.com/chapter/1025901449/718213565/	2022-06-21 21:43:12	3823	vip
749	第749章 这可太露骨了	718325906	https://www.qidian.com/chapter/1025901449/718325906/	2022-06-22 18:42:20	4069	vip
750	第750章 《黎明屠夫》赏析	718477004	https://www.qidian.com/chapter/1025901449/718477004/	2022-06-23 21:06:51	3018	vip
751	第751章 死镜	718753284	https://www.qidian.com/chapter/1025901449/718753284/	2022-06-25 12:16:34	3458	vip
752	第752章 灰色地带	718843996	https://www.qidian.com/chapter/1025901449/718843996/	2022-06-25 21:39:57	3468	vip
753	第753章 阳光男孩韩非	718911180	https://www.qidian.com/chapter/1025901449/718911180/	2022-06-26 18:39:16	3504	vip
754	第754章 韩非的兴趣爱好	719067769	https://www.qidian.com/chapter/1025901449/719067769/	2022-06-27 22:03:50	2831	vip
755	第755章 中老年杀手俱乐部	719121985	https://www.qidian.com/chapter/1025901449/719121985/	2022-06-28 18:00:00	3815	vip
756	第756章 我有点怯场	719305351	https://www.qidian.com/chapter/1025901449/719305351/	2022-06-29 21:25:59	3448	vip
757	第757章 舞者和花匠	719427396	https://www.qidian.com/chapter/1025901449/719427396/	2022-06-30 19:06:02	3461	vip
758	第758章 核心成员豚鼠面具	719622240	https://www.qidian.com/chapter/1025901449/719622240/	2022-07-01 21:05:52	3435	vip
759	第759章 线下聚会	719668322	https://www.qidian.com/chapter/1025901449/719668322/	2022-07-02 19:28:00	3024	vip
760	第760章 情绪杀人案	719938246	https://www.qidian.com/chapter/1025901449/719938246/	2022-07-04 20:44:33	4077	vip
761	第761章 死亡艺术比赛	720057372	https://www.qidian.com/chapter/1025901449/720057372/	2022-07-05 17:43:14	4013	vip
762	第762章 新作品《无人生还》	720210777	https://www.qidian.com/chapter/1025901449/720210777/	2022-07-06 18:00:00	3212	vip
763	第763章 晋升	720430121	https://www.qidian.com/chapter/1025901449/720430121/	2022-07-07 20:29:20	4232	vip
764	第764章 迟早把群友全部抓起来	720556768	https://www.qidian.com/chapter/1025901449/720556768/	2022-07-08 22:11:51	3333	vip
765	第765章 寿囍镜子厂	720647216	https://www.qidian.com/chapter/1025901449/720647216/	2022-07-09 20:20:38	3940	vip
766	第766章 大雨还在下，我的心里好害怕	720830744	https://www.qidian.com/chapter/1025901449/720830744/	2022-07-11 18:24:25	3813	vip
767	第767章 魔鬼都没有你这么会精打细算	720963902	https://www.qidian.com/chapter/1025901449/720963902/	2022-07-12 17:24:39	4217	vip
768	第768章 坦白局	721144971	https://www.qidian.com/chapter/1025901449/721144971/	2022-07-13 22:59:06	2887	vip
769	第769章 韩非和狂笑的选择	721267664	https://www.qidian.com/chapter/1025901449/721267664/	2022-07-14 20:38:21	3667	vip
770	第770章 花匠的家	721405437	https://www.qidian.com/chapter/1025901449/721405437/	2022-07-15 20:11:50	3826	vip
771	第771章 无所畏惧的韩非	721501382	https://www.qidian.com/chapter/1025901449/721501382/	2022-07-16 21:38:39	3288	vip
772	第772章 你被光砍过吗？	721649226	https://www.qidian.com/chapter/1025901449/721649226/	2022-07-18 12:51:35	3250	vip
773	第773章 治愈坏人的方法	721716176	https://www.qidian.com/chapter/1025901449/721716176/	2022-07-18 22:24:36	3017	vip
774	第774章 花园主人的线索	721809128	https://www.qidian.com/chapter/1025901449/721809128/	2022-07-19 18:48:15	4086	vip
775	第775章 判若两人	721934524	https://www.qidian.com/chapter/1025901449/721934524/	2022-07-20 18:04:20	3809	vip
776	第776章 挑衅	722082460	https://www.qidian.com/chapter/1025901449/722082460/	2022-07-21 21:09:56	3575	vip
777	第777章 新时代和旧时代夹缝中的我们	722221006	https://www.qidian.com/chapter/1025901449/722221006/	2022-07-22 22:05:43	3284	vip
778	第778章 完成自己一直想做的事情	722304596	https://www.qidian.com/chapter/1025901449/722304596/	2022-07-23 21:23:43	3749	vip
779	第779章 D级隐藏地图	722380286	https://www.qidian.com/chapter/1025901449/722380286/	2022-07-24 19:15:39	3617	vip
780	第780章 扭曲、畸形、罪恶	722524560	https://www.qidian.com/chapter/1025901449/722524560/	2022-07-25 19:58:53	3825	vip
781	第781章 沉默的瑰夫	722686030	https://www.qidian.com/chapter/1025901449/722686030/	2022-07-26 19:22:54	3539	vip
782	第782章 扭曲到令人恐惧的地方	722866376	https://www.qidian.com/chapter/1025901449/722866376/	2022-07-27 21:26:13	2498	vip
783	第783章 诡匠案	723005379	https://www.qidian.com/chapter/1025901449/723005379/	2022-07-28 21:00:13	3603	vip
784	第784章 完美融入当地居民的生活	723119116	https://www.qidian.com/chapter/1025901449/723119116/	2022-07-29 19:28:00	3656	vip
785	第785章 我就是红巷的规矩	723213803	https://www.qidian.com/chapter/1025901449/723213803/	2022-07-30 18:00:00	3415	vip
786	第786章 灾诡	723302730	https://www.qidian.com/chapter/1025901449/723302730/	2022-07-31 16:29:12	3655	vip
787	第787章 罪恶收藏家	723479699	https://www.qidian.com/chapter/1025901449/723479699/	2022-08-01 21:36:29	3103	vip
788	第788章 夜警	723604242	https://www.qidian.com/chapter/1025901449/723604242/	2022-08-02 20:33:34	3433	vip
789	第789章 血中的人脸	723726089	https://www.qidian.com/chapter/1025901449/723726089/	2022-08-03 21:03:58	3309	vip
790	第790章 全部	723825771	https://www.qidian.com/chapter/1025901449/723825771/	2022-08-04 18:59:11	3744	vip
791	第791章 他是我选择的主角	723927861	https://www.qidian.com/chapter/1025901449/723927861/	2022-08-05 18:45:01	3361	vip
792	第792章 掘墓者	724027528	https://www.qidian.com/chapter/1025901449/724027528/	2022-08-06 21:57:29	2050	vip
793	第793章 D级任务鬼牌案	724083348	https://www.qidian.com/chapter/1025901449/724083348/	2022-08-07 16:05:35	3847	vip
794	第794章 恐惧小孩	724221716	https://www.qidian.com/chapter/1025901449/724221716/	2022-08-08 18:51:26	3877	vip
795	第795章 这可是我的专业领域！	724373722	https://www.qidian.com/chapter/1025901449/724373722/	2022-08-09 17:55:31	4230	vip
796	第796章 毒妇	724484265	https://www.qidian.com/chapter/1025901449/724484265/	2022-08-10 18:00:00	3715	vip
797	第797章 编号二	724588131	https://www.qidian.com/chapter/1025901449/724588131/	2022-08-11 18:00:00	3677	vip
798	第798章 他是真正的天才	724722533	https://www.qidian.com/chapter/1025901449/724722533/	2022-08-12 18:00:00	3619	vip
799	第799章 我好害怕，但我是装的	724830538	https://www.qidian.com/chapter/1025901449/724830538/	2022-08-13 17:21:50	2814	vip
800	第800章 我们四个很强	724915215	https://www.qidian.com/chapter/1025901449/724915215/	2022-08-14 17:45:37	3225	vip
	请一天假，晚上有些事情今天写不完了	725050302	https://www.qidian.com/chapter/1025901449/725050302/	2022-08-15 17:57:31	7	ext
801	第801章 唯一的黑夜	725376313	https://www.qidian.com/chapter/1025901449/725376313/	2022-08-16 17:30:35	3497	vip
802	第802章 食肉日	725666154	https://www.qidian.com/chapter/1025901449/725666154/	2022-08-17 15:45:59	3602	vip
803	第803章 死亡，还是新生	725789275	https://www.qidian.com/chapter/1025901449/725789275/	2022-08-18 17:54:48	4209	vip
804	第804章 夜幕中的英雄	725912582	https://www.qidian.com/chapter/1025901449/725912582/	2022-08-19 18:38:35	2727	vip
805	第805章 记忆融合的征兆	725996738	https://www.qidian.com/chapter/1025901449/725996738/	2022-08-20 18:12:37	2646	vip
806	第806章 新沪入夜了	726078044	https://www.qidian.com/chapter/1025901449/726078044/	2022-08-21 18:00:23	2869	vip
807	第807章 没关系，还有我	726202861	https://www.qidian.com/chapter/1025901449/726202861/	2022-08-22 19:05:12	2139	vip
808	第808章 我摊牌了	726337579	https://www.qidian.com/chapter/1025901449/726337579/	2022-08-23 18:00:47	3923	vip
809	第809章 超级罪犯沈洛	726468193	https://www.qidian.com/chapter/1025901449/726468193/	2022-08-24 19:59:00	3527	vip
810	第810章 完美背锅侠	726584904	https://www.qidian.com/chapter/1025901449/726584904/	2022-08-25 18:27:49	3417	vip
811	第811章 起初只是小小的不正常	726741705	https://www.qidian.com/chapter/1025901449/726741705/	2022-08-26 17:33:13	3498	vip
812	第812章 疯子眼中的世界变为现实	726913236	https://www.qidian.com/chapter/1025901449/726913236/	2022-08-28 20:02:56	3692	vip
813	第813章 摩天大楼的生桩	727031073	https://www.qidian.com/chapter/1025901449/727031073/	2022-08-29 21:06:08	3437	vip
814	第814章 太太，您要找的是这个恶之魂吗？	727130612	https://www.qidian.com/chapter/1025901449/727130612/	2022-08-30 21:48:11	3522	vip
815	第815章 不可言说的恐怖	727219895	https://www.qidian.com/chapter/1025901449/727219895/	2022-08-31 18:48:10	2827	vip
816	第816章 五十一层	727328873	https://www.qidian.com/chapter/1025901449/727328873/	2022-09-01 20:18:05	2886	vip
817	第817章 有丝分裂	727441966	https://www.qidian.com/chapter/1025901449/727441966/	2022-09-02 20:39:20	3551	vip
818	第818章 死亡之屋	727596792	https://www.qidian.com/chapter/1025901449/727596792/	2022-09-04 20:58:04	4290	vip
819	第819章 他们回来了	727757428	https://www.qidian.com/chapter/1025901449/727757428/	2022-09-05 20:49:29	3737	vip
820	第820章 最恐怖、最绝望、最疯狂的班级	727848231	https://www.qidian.com/chapter/1025901449/727848231/	2022-09-06 18:00:21	2859	vip
821	第821章 没有明天的我们	727963834	https://www.qidian.com/chapter/1025901449/727963834/	2022-09-07 18:00:00	3644	vip
822	第822章 高诚	728115633	https://www.qidian.com/chapter/1025901449/728115633/	2022-09-08 19:13:43	3810	vip
823	第823章 交织缠绕的命运	728237230	https://www.qidian.com/chapter/1025901449/728237230/	2022-09-09 18:21:17	3864	vip
824	第824章 怪物是指像我这样的人吗？	728346149	https://www.qidian.com/chapter/1025901449/728346149/	2022-09-10 18:56:39	3814	vip
825	第825章 贪欲人格，人性深渊	728419408	https://www.qidian.com/chapter/1025901449/728419408/	2022-09-11 18:32:47	3667	vip
826	第826章 模范师生关系	728490675	https://www.qidian.com/chapter/1025901449/728490675/	2022-09-12 16:45:18	3656	vip
827	第827章 幸运值拉满的韩非	728604751	https://www.qidian.com/chapter/1025901449/728604751/	2022-09-13 17:33:00	3827	vip
828	第828章 血宴	728718979	https://www.qidian.com/chapter/1025901449/728718979/	2022-09-14 18:22:08	3694	vip
829	第829章 那是他的妈妈	728807711	https://www.qidian.com/chapter/1025901449/728807711/	2022-09-15 17:33:00	3838	vip
830	第830章 兑换诡怪	728988645	https://www.qidian.com/chapter/1025901449/728988645/	2022-09-16 20:56:20	3629	vip
831	第831章 考核前的最后准备	729066979	https://www.qidian.com/chapter/1025901449/729066979/	2022-09-17 17:19:52	3677	vip
832	第832章 你这是表演型人格？	729134503	https://www.qidian.com/chapter/1025901449/729134503/	2022-09-18 14:57:08	4011	vip
833	第833章 治愈系人格治死了人？	729241555	https://www.qidian.com/chapter/1025901449/729241555/	2022-09-19 18:12:28	4033	vip
834	第834章 仰望星辰，俯视深渊	729363739	https://www.qidian.com/chapter/1025901449/729363739/	2022-09-20 17:39:43	3489	vip
835	第835章 血肉神像	729506541	https://www.qidian.com/chapter/1025901449/729506541/	2022-09-21 20:02:27	3536	vip
836	第836章 韩非医生和丧女护士	729602812	https://www.qidian.com/chapter/1025901449/729602812/	2022-09-22 17:32:26	3636	vip
837	第837章 天生的祭品人格	729780906	https://www.qidian.com/chapter/1025901449/729780906/	2022-09-23 20:08:51	3433	vip
838	第838章 怪物们到齐了	729844665	https://www.qidian.com/chapter/1025901449/729844665/	2022-09-24 17:56:00	3683	vip
	今天写不完了，请一天假，抱歉	729941358	https://www.qidian.com/chapter/1025901449/729941358/	2022-09-25 22:36:00	13	ext
839	第839章 考核开始（5000）	730038275	https://www.qidian.com/chapter/1025901449/730038275/	2022-09-26 16:57:16	5010	vip
840	第840章 奇迹人格	730156253	https://www.qidian.com/chapter/1025901449/730156253/	2022-09-27 17:45:21	4261	vip
841	第841章 一个都不许少	730227011	https://www.qidian.com/chapter/1025901449/730227011/	2022-09-28 17:33:00	4074	vip
842	第842章 直到我如愿以偿	730462561	https://www.qidian.com/chapter/1025901449/730462561/	2022-09-29 16:24:37	3704	vip
843	第843章 灾厄调查局	730580660	https://www.qidian.com/chapter/1025901449/730580660/	2022-09-30 18:18:08	3831	vip
844	第844章 他满脸都写着教书育人、救死扶伤	730659685	https://www.qidian.com/chapter/1025901449/730659685/	2022-10-01 18:41:01	3537	vip
845	第845章 原来他献祭了自己	730732485	https://www.qidian.com/chapter/1025901449/730732485/	2022-10-02 17:59:15	3617	vip
846	第846章 鬼王游街，与罪同行	730804851	https://www.qidian.com/chapter/1025901449/730804851/	2022-10-03 15:42:10	3815	vip
847	第847章 这就是我吸引诡怪的方式	730902116	https://www.qidian.com/chapter/1025901449/730902116/	2022-10-04 21:39:32	3425	vip
	请一天假，抱歉	730962643	https://www.qidian.com/chapter/1025901449/730962643/	2022-10-05 19:07:02	26	ext
848	第848章 过去的痛苦好像深海	731013702	https://www.qidian.com/chapter/1025901449/731013702/	2022-10-06 13:14:04	4212	vip
849	第849章 溢满绝望的双眼	731113598	https://www.qidian.com/chapter/1025901449/731113598/	2022-10-07 21:20:54	4057	vip
850	第850章 六次觉醒的人格	731195234	https://www.qidian.com/chapter/1025901449/731195234/	2022-10-08 19:00:47	4115	vip
851	第851章 高诚的心愿	731255177	https://www.qidian.com/chapter/1025901449/731255177/	2022-10-09 17:33:00	4118	vip
852	第852章 他对工作有种过分的热情	731443798	https://www.qidian.com/chapter/1025901449/731443798/	2022-10-10 20:27:28	3852	vip
853	第853章 温柔、美丽、默默承受的妈妈	731551929	https://www.qidian.com/chapter/1025901449/731551929/	2022-10-11 20:20:33	3205	vip
854	第854章 韩非的疯狂想法	731647944	https://www.qidian.com/chapter/1025901449/731647944/	2022-10-12 18:35:09	4011	vip
855	第855章 趁着天黑，好好收拾下我的玩具	731752295	https://www.qidian.com/chapter/1025901449/731752295/	2022-10-13 21:00:44	3616	vip
856	第856章 我“鬼混”回来了	731856452	https://www.qidian.com/chapter/1025901449/731856452/	2022-10-14 20:00:54	4575	vip
857	第857章 篡神的第一步	731937683	https://www.qidian.com/chapter/1025901449/731937683/	2022-10-15 21:14:15	3920	vip
858	第858章 未知等级天赋	732081097	https://www.qidian.com/chapter/1025901449/732081097/	2022-10-17 16:39:14	3613	vip
