no	labeled_no	title	official_title	official_url	first_pub	official_words	txt_cjk_chars	deviation_pct	src_line_start	src_line_end
508	508	谁才是演技最好的青年演员	第508章 谁才是演技最好的青年演员（5000求月票）	https://www.qidian.com/chapter/1025901449/683714469/	2021-11-16 17:23:24	5113	5321	4.1	34440	34547
509	509	恐怖的演技碾压	第509章 恐怖的演技碾压（5000求月票）	https://www.qidian.com/chapter/1025901449/683772049/	2021-11-16 23:17:10	5029	5248	4.4	34549	34660
510	510	红色、白色和彩色	第510章 红色、白色和彩色（4000求月票）	https://www.qidian.com/chapter/1025901449/683851988/	2021-11-17 16:27:27	4144	4298	3.7	34662	34745
511	511	最佳男配角	第511章 最佳男配角（6000求月票）	https://www.qidian.com/chapter/1025901449/683925725/	2021-11-17 23:14:00	6429	6703	4.3	34747	34885
512	512	实至名归	第512章 实至名归	https://www.qidian.com/chapter/1025901449/684012089/	2021-11-18 16:01:21	2034	2130	4.7	34887	34935
513	513	她今晚会来找我	第513章 她今晚会来找我（4000求月票）	https://www.qidian.com/chapter/1025901449/684070303/	2021-11-18 19:36:54	4068	4257	4.6	34937	35034
514	514	三十个孩子	第514章 三十个孩子（4000求月票）	https://www.qidian.com/chapter/1025901449/684106498/	2021-11-18 23:55:18	4071	4226	3.8	35036	35116
515	515	白哥，下来玩啊！	第515章 白哥，下来玩啊！（4000求月票）	https://www.qidian.com/chapter/1025901449/684239157/	2021-11-19 16:36:00	4046	4207	4.0	35118	35202
516	516	没有演技，全是感情	第516章 没有演技，全是感情（6000求月票）	https://www.qidian.com/chapter/1025901449/684295647/	2021-11-19 23:03:57	6009	6316	5.1	35204	35367
517	517	把妈妈藏起来	第517章 把妈妈藏起来（4000求月票）	https://www.qidian.com/chapter/1025901449/684463717/	2021-11-20 17:24:45	4015	4196	4.5	35369	35461
518	518	老狼老狼几点了	第518章 老狼老狼几点了（6000求月票）	https://www.qidian.com/chapter/1025901449/684498156/	2021-11-20 23:09:19	6059	6342	4.7	35463	35608
519	519	被唤醒的记忆	第519章 被唤醒的记忆（4000求月票）	https://www.qidian.com/chapter/1025901449/684558742/	2021-11-21 13:18:00	4086	4289	5.0	35610	35719
520	520	初始脑力加一	第520章 初始脑力加一（6000求月票）	https://www.qidian.com/chapter/1025901449/684614350/	2021-11-21 23:15:37	6106	6412	5.0	35721	35874
521	521	一片漆黑的白色孤儿院	第521章 一片漆黑的白色孤儿院（4000求月票）	https://www.qidian.com/chapter/1025901449/684732984/	2021-11-22 18:22:29	4070	4227	3.9	35876	35962
522	522	我来帮你把世界染红	第522章 我来帮你把世界染红（6000求月票）	https://www.qidian.com/chapter/1025901449/684775010/	2021-11-22 23:38:30	6151	6451	4.9	35964	36121
523	523	重现血色夜	第523章 重现血色夜（6000求月票）	https://www.qidian.com/chapter/1025901449/684931010/	2021-11-23 20:27:26	6483	6770	4.4	36123	36272
524	534	人的极限	第524章 人的极限（4000求月票）	https://www.qidian.com/chapter/1025901449/684954517/	2021-11-23 23:49:04	4021	4234	5.3	36274	36384
525	525	韩非的第一位恨意邻居	第525章 韩非的第一位恨意邻居（4000求月票）	https://www.qidian.com/chapter/1025901449/685071083/	2021-11-24 16:39:05	4060	4215	3.8	36386	36473
526	527	第二位可以拯救世界的队友	第526章 第二位可以拯救世界的队友（6000求月票）	https://www.qidian.com/chapter/1025901449/685135633/	2021-11-24 23:10:16	6048	6278	3.8	36475	36595
527	528	黄赢，白显，金俊	第527章 黄赢，白显，金俊（5000求月票）	https://www.qidian.com/chapter/1025901449/685249825/	2021-11-25 17:13:37	5242	5476	4.5	36597	36717
528	529	心肺骤停！	第528章 心肺骤停！（5000求月票）	https://www.qidian.com/chapter/1025901449/685296126/	2021-11-25 23:15:19	5150	5385	4.6	36719	36838
529	530	天将降大任于斯人也	第529章 天将降大任于斯人也（4000求月票）	https://www.qidian.com/chapter/1025901449/685415076/	2021-11-26 14:17:52	4031	4227	4.9	36840	36941
530	531	第一公会幸福小区	第530章 第一公会幸福小区	https://www.qidian.com/chapter/1025901449/685485538/	2021-11-26 17:44:35	3022	3144	4.0	36943	37006
531	532	受害者均相貌出众	第531章 受害者均相貌出众（三更求月票）	https://www.qidian.com/chapter/1025901449/685529690/	2021-11-26 22:39:58	3023	3155	4.4	37008	37080
532	533	开门，我来送惊喜了	第532章 开门，我来送惊喜了（4000求月票）	https://www.qidian.com/chapter/1025901449/685613650/	2021-11-27 13:06:34	4079	4277	4.9	37082	37181
533	534	E级任务完美人格	第533章 E级任务完美人格（6000求月票）	https://www.qidian.com/chapter/1025901449/685660208/	2021-11-27 22:05:46	6026	6318	4.8	37183	37334
534	535	我来制作恐怖恋爱游戏	第534章 我来制作恐怖恋爱游戏（4000求月票）	https://www.qidian.com/chapter/1025901449/685709004/	2021-11-28 12:51:34	4084	4265	4.4	37336	37429
535	536	傅生和他的父亲	第535章 傅生和他的父亲（6000求月票）	https://www.qidian.com/chapter/1025901449/685756291/	2021-11-28 22:48:53	6044	6353	5.1	37431	37587
536	537	她们怎么都想杀我？	第536章 她们怎么都想杀我？（5000求月票）	https://www.qidian.com/chapter/1025901449/685811273/	2021-11-29 13:23:38	5057	5305	4.9	37589	37720
537	538	不死不休的恋爱	第537章 不死不休的恋爱（5200求月票）	https://www.qidian.com/chapter/1025901449/685957531/	2021-11-29 22:27:16	5260	5527	5.1	37722	37858
538	539	老师，我儿子还有救吗？	第538章 老师，我儿子还有救吗？（4000求月票）	https://www.qidian.com/chapter/1025901449/686086939/	2021-11-30 13:21:21	4073	4249	4.3	37860	37950
539	540	三个？你瞧不起谁呢？	第539章 三个？你瞧不起谁呢？（6000求月票）	https://www.qidian.com/chapter/1025901449/686230762/	2021-11-30 22:07:58	6402	6707	4.8	37952	38110
540	541	根据真实经历改编	第540章 根据真实经历改编	https://www.qidian.com/chapter/1025901449/686308496/	2021-12-01 12:26:15	3279	3413	4.1	38112	38183
541	542	解决傅生的学校问题	第541章 解决傅生的学校问题（5000）	https://www.qidian.com/chapter/1025901449/686421110/	2021-12-01 21:18:52	5028	5235	4.1	38185	38291
542	543	第一个神龛随机任务	第542章 第一个神龛随机任务（4000）	https://www.qidian.com/chapter/1025901449/686496079/	2021-12-02 10:46:15	4047	4245	4.9	38293	38393
543	544	量身定做的隐藏职业？	第543章 量身定做的隐藏职业？（5000）	https://www.qidian.com/chapter/1025901449/686840681/	2021-12-03 16:24:37	5120	5356	4.6	38395	38518
544	544	爱情是一把电锯	第544章 爱情是一把电锯（4000）	https://www.qidian.com/chapter/1025901449/686931927/	2021-12-04 02:03:00	4428	4624	4.4	38520	38619
545	545	十等分的男主	第545章 十等分的男主（回来了）	https://www.qidian.com/chapter/1025901449/690289380/	2021-12-25 13:59:07	4834	5018	3.8	38621	38717
546	546	愿意带沈洛玩的都是好兄弟	第546章 愿意带沈洛玩的都是好兄弟	https://www.qidian.com/chapter/1025901449/690334219/	2021-12-25 22:49:13	4024	4155	3.3	38719	38788
547	547	他有特殊的依仗	第547章 他有特殊的依仗	https://www.qidian.com/chapter/1025901449/690381388/	2021-12-26 14:19:58	4206	4369	3.9	38790	38874
548	548	傅生的第一步	第548章 傅生的第一步	https://www.qidian.com/chapter/1025901449/690423284/	2021-12-26 22:35:20	4252	4440	4.4	38876	38973
549	549	一切都在慢慢变好？	第549章 一切都在慢慢变好？	https://www.qidian.com/chapter/1025901449/690501217/	2021-12-27 14:14:09	4015	4201	4.6	38975	39071
550	550	最后一款游戏	第550章 最后一款游戏	https://www.qidian.com/chapter/1025901449/690597314/	2021-12-27 23:11:54	3903	4058	4.0	39073	39153
551	551	各怀鬼胎	第551章 各怀鬼胎	https://www.qidian.com/chapter/1025901449/690820694/	2021-12-28 18:49:27	4024	4185	4.0	39155	39239
552	552	韩非的主题曲	第552章 韩非的主题曲	https://www.qidian.com/chapter/1025901449/690937677/	2021-12-29 12:27:33	4216	4383	4.0	39241	39327
553	553	魅力负十四的男人	第553章 魅力负十四的男人	https://www.qidian.com/chapter/1025901449/690970711/	2021-12-29 19:28:00	3484	3646	4.6	39329	39412
554	554	我曾被她杀死过好几次	第554章 我曾被她杀死过好几次	https://www.qidian.com/chapter/1025901449/691083952/	2021-12-30 12:56:11	4056	4246	4.7	39414	39512
555	555	最温馨的时刻	第555章 最温馨的时刻	https://www.qidian.com/chapter/1025901449/691193447/	2021-12-30 21:41:23	4067	4248	4.5	39514	39606
556	556	绑“匪”	第556章 绑“匪”	https://www.qidian.com/chapter/1025901449/691349773/	2021-12-31 13:32:21	4332	4532	4.6	39608	39710
557	557	我有特殊的升级技巧	第557章 我有特殊的升级技巧	https://www.qidian.com/chapter/1025901449/691488394/	2021-12-31 22:59:19	4078	4244	4.1	39712	39798
558	558	二十级！	第558章 二十级！	https://www.qidian.com/chapter/1025901449/691604690/	2022-01-01 12:41:28	3474	3622	4.3	39800	39879
559	559	韩非和傅义的最大区别	第559章 韩非和傅义的最大区别	https://www.qidian.com/chapter/1025901449/691707513/	2022-01-01 22:17:50	4095	4267	4.2	39881	39969
560	560	改变命运的选择	第560章 改变命运的选择	https://www.qidian.com/chapter/1025901449/691834481/	2022-01-02 14:05:51	3831	4007	4.6	39971	40060
561	561	人生中最糟糕的一天？	第561章 人生中最糟糕的一天？	https://www.qidian.com/chapter/1025901449/691898990/	2022-01-02 20:33:58	2738	2878	5.1	40062	40133
562	562	我还是想要做他的榜样	第562章 我还是想要做他的榜样	https://www.qidian.com/chapter/1025901449/692076669/	2022-01-03 17:27:30	3470	3624	4.4	40135	40214
563	563	其实有一件事	第563章 其实有一件事	https://www.qidian.com/chapter/1025901449/692140053/	2022-01-03 23:31:52	3434	3627	5.6	40216	40317
564	564	父子	第564章 父子	https://www.qidian.com/chapter/1025901449/692261387/	2022-01-04 12:28:31	3037	3215	5.9	40319	40409
565	565	坦白一切	第565章 坦白一切	https://www.qidian.com/chapter/1025901449/692388720/	2022-01-04 18:58:08	3114	3270	5.0	40411	40492
566	566	最特殊的神龛称号	第566章 最特殊的神龛称号	https://www.qidian.com/chapter/1025901449/692523470/	2022-01-04 23:40:34	3277	3431	4.7	40494	40573
567	567	蔷薇发送来的信息	第567章 蔷薇发送来的信息	https://www.qidian.com/chapter/1025901449/692744879/	2022-01-05 13:32:20	3482	3645	4.7	40575	40657
568	568	那是什么东西？	第568章 那是什么东西？	https://www.qidian.com/chapter/1025901449/692991895/	2022-01-05 21:38:27	3438	3570	3.8	40659	40730
569	569	亲妈来了	第569章 亲妈来了	https://www.qidian.com/chapter/1025901449/693638937/	2022-01-06 18:56:16	4212	4458	5.8	40732	40860
570	570	新的护工叫做傅义	第570章 新的护工叫做傅义	https://www.qidian.com/chapter/1025901449/693789179/	2022-01-06 23:45:15	3287	3453	5.1	40862	40948
571	571	这未来已经改变	第571章 这未来已经改变	https://www.qidian.com/chapter/1025901449/694112568/	2022-01-07 19:18:01	4336	4505	3.9	40950	41036
572	572	美神的餐桌	第572章 美神的餐桌	https://www.qidian.com/chapter/1025901449/694204312/	2022-01-08 14:51:45	5073	5269	3.9	41038	41140
573	573	两项隐藏成就	第573章 两项隐藏成就	https://www.qidian.com/chapter/1025901449/694255934/	2022-01-08 23:18:06	2691	2831	5.2	41142	41213
574	574	我不敢接前妻的电话	第574章 我不敢接前妻的电话	https://www.qidian.com/chapter/1025901449/694318445/	2022-01-09 18:43:41	4035	4215	4.5	41215	41307
575	575	安心睡觉！	第575章 安心睡觉！	https://www.qidian.com/chapter/1025901449/694342914/	2022-01-09 22:37:30	2811	2933	4.3	41309	41373
576	576	死里逃生	第576章 死里逃生	https://www.qidian.com/chapter/1025901449/694412263/	2022-01-10 14:03:47	3120	3279	5.1	41375	41461
577	577	试用期的第二天	第577章 试用期的第二天	https://www.qidian.com/chapter/1025901449/694559043/	2022-01-10 22:24:36	3214	3348	4.2	41463	41532
578	578	齐聚整形医院	第578章 齐聚整形医院	https://www.qidian.com/chapter/1025901449/694754554/	2022-01-11 16:48:11	3515	3665	4.3	41534	41610
579	579	我想要做一只被你碾死的虫	第579章 我想要做一只被你碾死的虫	https://www.qidian.com/chapter/1025901449/694800119/	2022-01-11 22:15:18	2819	2940	4.3	41612	41671
580	580	我翻开他的简历一看	第580章 我翻开他的简历一看	https://www.qidian.com/chapter/1025901449/694926247/	2022-01-12 18:01:11	4021	4185	4.1	41673	41756
581	581	谁躲在她的床下？	第581章 谁躲在她的床下？	https://www.qidian.com/chapter/1025901449/694993886/	2022-01-12 23:19:45	2847	2984	4.8	41758	41830
582	582	暴风雨来临的前夜	第582章 暴风雨来临的前夜	https://www.qidian.com/chapter/1025901449/695093464/	2022-01-13 18:40:06	4092	4247	3.8	41832	41912
583	583	天眷的女孩	第583章 天眷的女孩	https://www.qidian.com/chapter/1025901449/695125803/	2022-01-13 23:40:27	3287	3428	4.3	41914	41987
584	584	难道这是个恐怖游戏？	第584章 难道这是个恐怖游戏？	https://www.qidian.com/chapter/1025901449/695245323/	2022-01-14 20:02:13	5606	5848	4.3	41989	42114
585	585	药	第585章 药	https://www.qidian.com/chapter/1025901449/695337909/	2022-01-15 19:26:30	4907	5167	5.3	42116	42248
586	586	秘密潜入	第586章 秘密潜入	https://www.qidian.com/chapter/1025901449/695418817/	2022-01-16 16:43:34	4067	4265	4.9	42250	42353
587	587	收服阿虫	第587章 收服阿虫	https://www.qidian.com/chapter/1025901449/695445935/	2022-01-16 21:50:49	3463	3608	4.2	42355	42435
588	588	韩非的治疗方案	第588章 韩非的治疗方案	https://www.qidian.com/chapter/1025901449/695599401/	2022-01-17 19:07:53	4608	4812	4.4	42437	42543
589	589	仅有的一缕光亮	第589章 仅有的一缕光亮	https://www.qidian.com/chapter/1025901449/695662417/	2022-01-17 23:45:09	2923	3076	5.2	42545	42623
590	590	七个科室，七种绝望	第590章 七个科室，七种绝望	https://www.qidian.com/chapter/1025901449/695918166/	2022-01-18 21:11:09	4437	4664	5.1	42625	42737
591	591	躯体变形障碍	第591章 躯体变形障碍	https://www.qidian.com/chapter/1025901449/695993503/	2022-01-19 12:57:28	3479	3658	5.1	42739	42827
592	592	顶尖玩家的格局	第592章 顶尖玩家的格局	https://www.qidian.com/chapter/1025901449/696132410/	2022-01-19 22:43:46	3523	3671	4.2	42829	42904
593	593	最特殊的神龛	第593章 最特殊的神龛	https://www.qidian.com/chapter/1025901449/696350632/	2022-01-20 23:23:48	4475	4677	4.5	42906	43010
594	594	你是我们最喜欢的玩具	第594章 你是我们最喜欢的玩具	https://www.qidian.com/chapter/1025901449/696561738/	2022-01-21 21:59:51	4489	4717	5.1	43012	43127
595	595	傅生的信任	第595章 傅生的信任	https://www.qidian.com/chapter/1025901449/696716469/	2022-01-22 22:35:05	4422	4622	4.5	43129	43228
596	596	狂笑和傅义	第596章 狂笑和傅义	https://www.qidian.com/chapter/1025901449/696800732/	2022-01-23 17:05:33	4308	4531	5.2	43230	43343
597	597	为什么妻子、前妻和女朋友们都想要杀你！	第597章 为什么妻子、前妻和女朋友们都想要杀你！	https://www.qidian.com/chapter/1025901449/696847908/	2022-01-23 23:44:29	3208	3366	4.9	43345	43428
598	598	美神的餐桌	第598章 美神的餐桌	https://www.qidian.com/chapter/1025901449/696995158/	2022-01-24 22:13:16	4277	4501	5.2	43430	43545
599	599	鬼夫	第599章 瑰夫	https://www.qidian.com/chapter/1025901449/697164749/	2022-01-25 21:53:27	4830	5068	4.9	43547	43667
600	600	他不是傅义！	第600章 他不是傅义！	https://www.qidian.com/chapter/1025901449/697377597/	2022-01-26 22:31:37	4478	4692	4.8	43669	43780
601	601	走吧，往前走，去更远的地方	第601章 走吧，往前走，去更远的地方	https://www.qidian.com/chapter/1025901449/697516281/	2022-01-27 22:46:29	5847	6158	5.3	43782	43941
602	602	徐琴的餐桌	第602章 徐琴的餐桌	https://www.qidian.com/chapter/1025901449/697626939/	2022-01-28 22:39:46	4761	4972	4.4	43943	44052
603	603	我向神灵许愿！	第603章 我向神灵许愿！	https://www.qidian.com/chapter/1025901449/697719353/	2022-01-29 22:22:51	4853	5066	4.4	44054	44163
604	604	死楼区域的第二位恨意	第604章 死楼区域的第二位恨意	https://www.qidian.com/chapter/1025901449/697793538/	2022-01-30 21:05:23	4035	4222	4.6	44165	44261
605	605	我可是专业的反派角色	第605章 我可是专业的反派角色	https://www.qidian.com/chapter/1025901449/697898468/	2022-01-31 21:04:04	4529	4704	3.9	44263	44351
606	606	六个演员和一位屠夫	第606章 六个演员和一位屠夫（新年快乐）	https://www.qidian.com/chapter/1025901449/697988131/	2022-02-01 17:50:50	4101	4269	4.1	44353	44440
607	607	偶尔治愈一下别人	第607章 偶尔治愈一下别人（大吉大利）	https://www.qidian.com/chapter/1025901449/698012620/	2022-02-01 23:22:16	3568	3707	3.9	44442	44515
608	608	不会撒谎的电梯	第608章 不会撒谎的电梯	https://www.qidian.com/chapter/1025901449/698187771/	2022-02-02 22:29:05	4216	4377	3.8	44517	44601
609	609	油画里的人出来了	第609章 油画里的人出来了	https://www.qidian.com/chapter/1025901449/698275860/	2022-02-03 23:28:57	4052	4227	4.3	44603	44694
610	610	被孤立的韩非	第610章 被孤立的韩非	https://www.qidian.com/chapter/1025901449/698326151/	2022-02-04 17:10:14	3717	3855	3.7	44696	44766
611	611	韩非的第一次直播	第611章 韩非的第一次直播	https://www.qidian.com/chapter/1025901449/698355178/	2022-02-04 23:01:14	4245	4430	4.4	44768	44863
612	612	他们抛弃了唯一的希望	第612章 他们抛弃了唯一的希望	https://www.qidian.com/chapter/1025901449/698411160/	2022-02-05 17:50:39	3621	3782	4.4	44865	44946
613	613	油漆工的过去	第613章 油漆工的过去	https://www.qidian.com/chapter/1025901449/698511294/	2022-02-06 21:08:51	4423	4651	5.2	44948	45062
614	614	真实的童年记忆？	第614章 真实的童年记忆？	https://www.qidian.com/chapter/1025901449/698606023/	2022-02-07 20:17:03	4129	4312	4.4	45064	45160
615	615	个人秀	第615章 个人秀	https://www.qidian.com/chapter/1025901449/698623407/	2022-02-08 18:00:00	4217	4429	5.0	45162	45271
616	616	编号四	第616章 编号四	https://www.qidian.com/chapter/1025901449/698936813/	2022-02-10 13:17:34	3869	4041	4.4	45273	45364
617	617	节目做没了	第617章 节目做没了	https://www.qidian.com/chapter/1025901449/699013766/	2022-02-10 21:53:22	3852	4004	3.9	45366	45445
618	618	最美味的食物	第618章 最美味的食物	https://www.qidian.com/chapter/1025901449/699168950/	2022-02-11 20:52:38	4424	4615	4.3	45447	45549
619	619	窗户里的怪物	第619章 窗户里的怪物	https://www.qidian.com/chapter/1025901449/699256298/	2022-02-12 19:39:20	4222	4402	4.3	45551	45644
620	620	D级诅咒物	第620章 D级诅咒物	https://www.qidian.com/chapter/1025901449/699366032/	2022-02-13 22:16:14	4041	4204	4.0	45646	45734
621	621	消失的小丑	第621章 消失的小丑	https://www.qidian.com/chapter/1025901449/699530070/	2022-02-14 18:43:43	4102	4290	4.6	45736	45833
622	622	那一天，他等到了那个人	第622章 那一天，他等到了那个人（元宵节快乐！）	https://www.qidian.com/chapter/1025901449/699666186/	2022-02-15 14:15:46	3241	3363	3.8	45835	45900
623	623	十万分之一的概率	第623章 十万分之一的概率	https://www.qidian.com/chapter/1025901449/699738487/	2022-02-15 22:01:48	3498	3608	3.1	45902	45964
624	624	该来的总会到来	第624章 该来的总会到来	https://www.qidian.com/chapter/1025901449/699897479/	2022-02-16 23:25:42	4076	4249	4.2	45966	46055
625	625	隐藏地图乐园	第625章 隐藏地图乐园	https://www.qidian.com/chapter/1025901449/700043941/	2022-02-17 21:44:47	4038	4211	4.3	46057	46149
626	626	D级神龛继承任务——复生	第626章 D级神龛继承任务——复生	https://www.qidian.com/chapter/1025901449/700170541/	2022-02-18 19:04:49	3049	3203	5.1	46151	46234
627	627	被害妄想症	第627章 被害妄想症	https://www.qidian.com/chapter/1025901449/700195759/	2022-02-18 23:13:40	3034	3191	5.2	46236	46318
628	628	谁在房间里	第628章 谁在房间里	https://www.qidian.com/chapter/1025901449/700280187/	2022-02-19 21:49:11	4019	4241	5.5	46320	46434
629	629	是你吗？	第629章 是你吗？	https://www.qidian.com/chapter/1025901449/700379113/	2022-02-20 22:27:48	5058	5314	5.1	46436	46568
630	630	99次	第630章 99次	https://www.qidian.com/chapter/1025901449/700503016/	2022-02-21 21:13:58	4087	4280	4.7	46570	46671
631	631	这次，她是唯一的希望	第631章 这次，她是唯一的希望	https://www.qidian.com/chapter/1025901449/700670833/	2022-02-22 22:17:20	2643	2756	4.3	46673	46731
632	632	陌生的父母	第632章 陌生的父母	https://www.qidian.com/chapter/1025901449/700804207/	2022-02-23 22:24:10	4243	4437	4.6	46733	46834
633	633	杀人魔和救赎者	第633章 杀人魔和救赎者	https://www.qidian.com/chapter/1025901449/700898015/	2022-02-24 17:14:05	3803	3976	4.5	46836	46925
634	634	我真的自己都害怕自己啊	第634章 我真的自己都害怕自己啊	https://www.qidian.com/chapter/1025901449/700937318/	2022-02-24 22:55:04	3417	3580	4.8	46927	47010
635	635	肉	第635章 肉	https://www.qidian.com/chapter/1025901449/701048493/	2022-02-25 21:30:23	3223	3379	4.8	47012	47093
636	636	帮手出现	第636章 帮手出现	https://www.qidian.com/chapter/1025901449/701146271/	2022-02-26 21:53:05	4212	4409	4.7	47095	47199
637	637	不能退出的死亡游戏	第637章 不能退出	https://www.qidian.com/chapter/1025901449/701189937/	2022-02-27 18:00:00	4074	4209	3.3	47201	47272
638	638	被弃养十一次的孩子	第638章 被弃养十一次的孩子	https://www.qidian.com/chapter/1025901449/701372413/	2022-02-28 22:32:34	2138	2230	4.3	47274	47321
639	639	韩非真正的家	第639章 韩非真正的家	https://www.qidian.com/chapter/1025901449/701551067/	2022-03-01 23:09:50	4208	4362	3.7	47323	47405
640	640	第一次捉鬼	第640章 第一次捉诡	https://www.qidian.com/chapter/1025901449/701733653/	2022-03-02 22:57:12	3114	3251	4.4	47407	47484
641	641	幸福是个杀人不眨眼的怪物，但我还是想要靠近它	第641章 幸福是个杀人不眨眼的怪物，但我还是想要靠近它	https://www.qidian.com/chapter/1025901449/701850059/	2022-03-03 18:17:48	4050	4194	3.6	47486	47571
642	642	刀	第642章 刀	https://www.qidian.com/chapter/1025901449/702065468/	2022-03-04 22:01:26	4120	4272	3.7	47573	47665
643	643	F	第643章 F	https://www.qidian.com/chapter/1025901449/702164753/	2022-03-05 22:45:59	4076	4228	3.7	47667	47756
644	644	疯子眼中的世界	第644章 疯子眼中的世界	https://www.qidian.com/chapter/1025901449/702263513/	2022-03-06 22:51:34	2630	2753	4.7	47758	47825
645	645	小丑的提示	第645章 小丑的提示	https://www.qidian.com/chapter/1025901449/702463214/	2022-03-07 20:58:24	2492	2603	4.5	47827	47877
646	646	幸福的心	第646章 幸福的心	https://www.qidian.com/chapter/1025901449/702482552/	2022-03-07 23:37:55	3681	3813	3.6	47879	47966
647	647	两位管理者的游戏	第647章 两位管理者的游戏	https://www.qidian.com/chapter/1025901449/702590820/	2022-03-08 22:03:44	4214	4353	3.3	47968	48055
648	648	编号零	第648章 编号零	https://www.qidian.com/chapter/1025901449/702720139/	2022-03-09 18:23:58	4019	4160	3.5	48057	48136
649	649	黑色头像	第649章 黑色头像	https://www.qidian.com/chapter/1025901449/702883567/	2022-03-10 19:08:34	4092	4276	4.5	48138	48233
650	650	我见过他回魂的样子	第650章 我见过他回魂的样子	https://www.qidian.com/chapter/1025901449/702955202/	2022-03-10 23:18:53	3205	3351	4.6	48235	48314
651	651	抢夺祭品	第651章 抢夺祭品	https://www.qidian.com/chapter/1025901449/703091017/	2022-03-11 22:45:46	4061	4234	4.3	48316	48403
652	652	午夜出租车	第652章 午夜出租车	https://www.qidian.com/chapter/1025901449/703185312/	2022-03-12 22:21:17	4060	4267	5.1	48405	48511
653	653	诡夜	第653章 诡夜	https://www.qidian.com/chapter/1025901449/703283658/	2022-03-13 22:35:37	4114	4285	4.2	48513	48602
654	654	第三位	第654章 第三位	https://www.qidian.com/chapter/1025901449/703444246/	2022-03-14 23:42:29	2806	2952	5.2	48604	48678
655	655	本能！	第655章 本能！	https://www.qidian.com/chapter/1025901449/703578536/	2022-03-15 22:20:56	4059	4234	4.3	48680	48770
656	656	八臂阎罗	第656章 八臂阎罗	https://www.qidian.com/chapter/1025901449/703988259/	2022-03-17 20:45:01	3831	3975	3.8	48772	48847
657	657	凶宅	第657章 凶宅	https://www.qidian.com/chapter/1025901449/704005863/	2022-03-17 23:11:35	2663	2765	3.8	48849	48904
658	658	招魂？还是征婚？	第658章 招魂？还是征婚？	https://www.qidian.com/chapter/1025901449/704215871/	2022-03-18 22:46:26	2411	2531	5.0	48906	48967
659	659	这不是我想吃的肉	第659章 这不是我想吃的肉	https://www.qidian.com/chapter/1025901449/704377183/	2022-03-19 20:13:33	4016	4185	4.2	48969	49055
660	660	偶尔放松一下	第660章 偶尔放松一下	https://www.qidian.com/chapter/1025901449/704488424/	2022-03-20 21:46:50	4446	4613	3.8	49057	49146
661	661	家的温馨	第661章 家的温馨	https://www.qidian.com/chapter/1025901449/704615159/	2022-03-21 22:16:22	2610	2774	6.3	49148	49233
662	662	猛鬼时间	第662章 猛诡时间	https://www.qidian.com/chapter/1025901449/704896247/	2022-03-22 22:15:30	4108	4314	5.0	49235	49343
663	663	开启记忆的钥匙	第663章 开启记忆的钥匙	https://www.qidian.com/chapter/1025901449/705497530/	2022-03-23 19:50:17	4313	4475	3.8	49345	49428
664	664	回到记忆开始的地方	第664章 回到记忆开始的地方	https://www.qidian.com/chapter/1025901449/705832233/	2022-03-24 22:30:32	4005	4194	4.7	49430	49526
665	665	深层世界的秘密	第665章 深层世界的秘密	https://www.qidian.com/chapter/1025901449/706095096/	2022-03-25 22:30:52	4031	4188	3.9	49528	49607
666	666	编号0000玩家请注意	第666章 编号0000玩家请注意	https://www.qidian.com/chapter/1025901449/706310636/	2022-03-26 22:23:24	2659	2762	3.9	49609	49663
667	667	韩非嫁鬼	第667章 韩非嫁诡	https://www.qidian.com/chapter/1025901449/706413829/	2022-03-27 19:28:21	4093	4298	5.0	49665	49772
668	668	全家福	第668章 全家福	https://www.qidian.com/chapter/1025901449/706568504/	2022-03-28 21:56:20	4152	4347	4.7	49774	49873
669	669	系红绳	第669章 系红绳	https://www.qidian.com/chapter/1025901449/706699429/	2022-03-29 21:31:38	4085	4243	3.9	49875	49958
670	670	你知我过去，我许你将来	第670章 你知我过去，我许你将来	https://www.qidian.com/chapter/1025901449/706788997/	2022-03-30 13:16:18	3227	3366	4.3	49960	50033
671	671	被诅咒的婚礼	第671章 被诅咒的婚礼	https://www.qidian.com/chapter/1025901449/706863165/	2022-03-30 22:06:34	2722	2854	4.8	50035	50104
672	672	大号回归	第672章 大号回归	https://www.qidian.com/chapter/1025901449/707007603/	2022-03-31 22:31:05	4146	4320	4.2	50106	50199
673	673	这算不算游戏彩蛋	第673章 这算不算游戏彩蛋	https://www.qidian.com/chapter/1025901449/707171925/	2022-04-01 22:22:36	4040	4217	4.4	50201	50289
674	674	从恶开始	第674章 从恶开始	https://www.qidian.com/chapter/1025901449/707338555/	2022-04-02 22:09:15	4428	4607	4.0	50291	50388
675	675	杀了它	第675章 杀了它	https://www.qidian.com/chapter/1025901449/707439574/	2022-04-03 22:01:08	4219	4350	3.1	50390	50476
676	676	丢了人心	第676章 丢了人心	https://www.qidian.com/chapter/1025901449/707511961/	2022-04-04 16:55:24	4058	4213	3.8	50478	50568
677	677	初代鬼的秘密	第677章 初代诡的秘密	https://www.qidian.com/chapter/1025901449/707641561/	2022-04-05 21:09:28	4049	4209	4.0	50570	50653
678	678	我选择的路	第678章 我选择的路	https://www.qidian.com/chapter/1025901449/707773721/	2022-04-06 18:07:06	4138	4311	4.2	50655	50746
